booking_id,name,hotel,booking_timestamp,n_rooms,room_type,children,arrival_timestamp,leave_timestamp,guests,total_cost,is_canceled
e789f430-228d-441b-8a7d-c0c4d12a971a,Robert Brock,GZD,2022-03-21 23:22:08,4,triple,1,2022-03-28,2022-03-30,4,1309.51,False
ae153b59-782e-4d60-a231-2b9d0ac23ce9,Anne Lynn,PEV,2022-05-26 01:44:43,1,triple,0,2022-07-02,2022-07-15,2,2273.36,False
b204a033-4218-4fac-ac4d-85887b8689d0,Crystal Mckay,HTW,2022-03-23 10:59:05,2,luxury,0,2022-04-26,2022-05-05,8,4965.42,True
f7f7af93-5f1e-4bc2-bb66-cddf98ae70fb,Lauren Cole,QLN,2022-06-16 12:32:15,1,single,1,2022-07-23,2022-07-26,1,226.81,False
f5579ec9-0062-47a9-99dd-59fdda2f4cd1,Jessica Lopez,EUZ,2022-03-08 02:34:07,1,double,0,2022-03-17,2022-03-31,1,1505.1,False
cc9f7468-c73e-4c90-95d4-e2e341d5f792,Brenda Castaneda,PLP,2022-03-22 18:25:10,2,double,0,2022-04-26,2022-05-09,4,2937.04,False
7fb79324-c69f-40c9-b131-d711e6de8891,Isaac Johnson,ZDC,2022-04-28 10:58:26,4,single,3,2022-07-09,2022-07-12,4,751.19,True
8d91b43f-79e7-4a7f-8955-0e03b01c7f76,Cathy Klein,NAD,2022-11-08 10:09:36,1,single,2,2023-01-19,2023-01-28,1,617.45,False
3f9d1772-b5f7-409d-bba3-fdbdfd98fce1,Malik Martinez,TXL,2022-01-21 23:10:57,2,single,1,2022-04-10,2022-04-16,2,672.43,False
73c79341-14d8-4fb2-ad43-5833c47fdcc7,Krista Miller,QPT,2022-01-04 03:48:46,2,triple,0,2022-02-12,2022-02-17,2,1598.63,False
ef0bddd7-a1f2-4586-a5dd-c4987b72f35a,James Palmer,GZD,2022-07-14 03:54:12,2,double,0,2022-09-09,2022-09-22,4,3402.13,True
f5c80ce7-9db9-430c-9bc8-ece8e0d44012,Joshua Bryan,GGE,2022-04-01 03:35:38,2,double,0,2022-04-14,2022-04-27,2,3256.27,False
95c349e2-5648-4104-afcb-3e77d6efbcda,Nicole Hogan,NAD,2022-06-24 09:19:13,3,double,0,2022-08-12,2022-08-23,3,3950.32,False
19661a91-72d1-42d7-a06c-8b396a028752,Joshua Moreno,CJY,2022-09-23 05:13:06,1,luxury,0,2022-10-23,2022-10-29,1,1569.07,True
49d9cb11-28f5-40f9-89f5-3c170c1f2cc8,Matthew Jimenez,EUZ,2022-01-24 00:38:14,3,luxury,3,2022-02-06,2022-02-11,12,3986.29,False
e5daf036-326c-407b-a0cc-c48a84d111d6,Matthew Harris,ECJ,2022-09-30 02:18:46,2,triple,0,2022-11-10,2022-11-19,4,3100.72,False
1c52ec0b-13b3-4283-8ec0-3c2e559060da,Brian Terry,QPT,2022-12-17 04:17:50,1,double,0,2022-12-22,2022-12-31,2,1039.74,False
13d692cd-f01b-4f90-b4a1-c1ea51bb6b5a,Kevin Brooks,ZDC,2022-07-03 16:47:51,1,suite,3,2022-09-23,2022-10-03,6,4088.91,True
d7a086a8-0a5b-4bc3-a566-2ff7e8d92239,Stephen Warren,CJY,2022-02-20 22:02:44,1,double,0,2022-05-02,2022-05-07,2,512.57,False
55a58a74-58c3-4e4e-878f-5936ebb47d71,Michael Tran,HHO,2022-04-14 11:28:18,2,double,1,2022-06-14,2022-06-25,2,2600.37,False
bf4fe290-17ee-4af3-a019-96325056a219,Jeffrey Flores,UIO,2022-09-28 21:01:39,3,luxury,2,2022-12-21,2022-12-31,9,7790.64,True
bf740a6b-7834-4fe7-a4e8-3cc60ef679f7,Jose Garner,HTW,2022-06-07 19:46:52,2,single,0,2022-07-04,2022-07-06,2,318.02,False
bdf7b78b-2b3a-4c33-9019-ff924d9d1a53,Patrick Greene,YWO,2022-06-17 11:07:35,1,luxury,0,2022-09-09,2022-09-22,3,3401.87,False
2c9a1bb4-9361-4272-92c1-9b44fccfd132,Edward Cross,SGU,2022-06-27 05:48:07,1,single,1,2022-09-01,2022-09-02,1,69.79,False
2439e79c-4a8e-48e3-937a-eb00d681511b,Vickie Lindsey,YWO,2022-05-09 05:53:39,1,double,0,2022-08-02,2022-08-15,2,1482.52,False
27f3756d-2c59-4d7f-988b-2befd05611ee,Bailey Santiago,HHO,2022-08-09 10:40:54,4,double,1,2022-10-28,2022-11-04,4,3683.77,False
0bf5e07c-e7e1-42df-bb34-e77c749dc09d,James Rodgers,RCE,2022-07-02 19:56:32,1,single,0,2022-07-22,2022-07-23,1,64.66,False
0aa5bc85-ef08-432a-926b-657acf8e0097,Eric Donaldson,LMB,2022-12-15 09:08:17,2,single,0,2023-02-04,2023-02-16,2,1548.6,False
b8979f6a-670e-414b-9a51-1e9cd3533e3f,Steven Carroll,RCE,2022-11-01 07:26:05,3,double,0,2023-01-19,2023-02-01,3,4772.65,False
a132e721-68f3-4382-a14e-b350fbbed727,Mary Little,RCE,2022-01-29 23:55:16,2,single,3,2022-03-22,2022-03-31,2,1302.28,False
33a691bf-126a-48f5-8759-1da32123c4af,Jennifer Frye,GPP,2022-03-03 13:43:10,3,double,0,2022-03-18,2022-03-21,3,1060.49,False
fb7a66a0-fa61-4a38-9975-b7c01366d983,Crystal Neal,TXL,2022-05-28 22:14:10,1,double,0,2022-07-23,2022-08-01,1,1042.85,True
e197f645-1407-4996-b59c-a196eadfb8a7,James Martin,NAD,2022-09-06 05:14:25,1,single,0,2022-10-29,2022-11-03,1,409.26,True
2e64749a-e5d2-4c46-8acc-70c67ee10928,Christina Garza,IKL,2022-09-14 13:13:45,1,single,0,2022-12-03,2022-12-13,1,692.48,False
53e4efb4-1c79-4ea0-8929-d36558cb8fa2,Richard Torres,CSM,2022-11-17 16:36:52,4,luxury,0,2023-02-01,2023-02-15,16,15210.71,False
5f25cb88-a40b-40b7-a239-323d74e6db0d,William Harvey,CSM,2022-06-15 19:15:07,2,luxury,0,2022-08-29,2022-08-30,2,578.94,True
bb8e4589-4729-4e98-a052-aae6fd1b9a42,Janice Benton,RCE,2022-06-18 21:41:48,2,single,0,2022-07-31,2022-08-06,2,820.45,True
2040c3d8-f17d-4417-a3ed-82f804cbde81,Nicholas Coleman,QLN,2022-04-29 16:46:18,4,triple,0,2022-05-31,2022-06-09,12,6836.3,True
a86280b8-c227-4d2a-9eae-d028b0b966fe,Todd Smith,CSM,2022-02-16 03:46:06,1,double,0,2022-04-12,2022-04-14,1,242.08,False
76b424f6-d9d0-4107-8d93-fe60c0aae86d,Brianna Grant,ZDC,2022-03-14 00:50:42,2,double,0,2022-03-20,2022-03-31,2,2442.6,False
d6075de9-4f59-4d64-b3bf-e9153b4c048c,Erin Sparks,CSM,2022-06-27 07:45:16,1,triple,3,2022-06-28,2022-07-06,1,1407.46,True
6a666007-d2ae-4787-85c1-93b6c75aa044,Carlos Campbell,ZDC,2022-03-26 11:29:00,1,single,0,2022-06-07,2022-06-18,1,652.61,False
a4c02bfe-5ea2-4968-9444-7aeb75857c2d,Cynthia Park,CSM,2022-06-17 03:16:12,3,double,1,2022-08-06,2022-08-07,6,383.91,False
cafef1a1-c4a6-47b9-9186-fe4ec85b6225,Joshua Rodriguez,LMB,2022-06-01 00:58:46,1,triple,0,2022-06-24,2022-06-30,2,966.38,False
7b7073e5-0ea4-4f9f-84ee-2ca847783d95,Julia Howell,EUZ,2022-02-11 18:07:10,1,suite,0,2022-04-09,2022-04-15,4,2363.04,False
2742d675-30e6-4d5e-aa43-0467dd2041e5,Ashley Singh,QPT,2022-05-05 09:27:21,2,single,0,2022-06-20,2022-06-25,2,729.39,True
25f37a31-cdf5-49d9-b7bb-083bca0f762c,Felicia Bell,BXO,2022-09-07 13:29:18,2,suite,1,2022-11-01,2022-11-04,10,2406.15,True
312863ec-139d-425b-9350-dc97431a527b,Andrea Rodriguez,LMB,2022-08-05 14:46:39,1,double,0,2022-09-05,2022-09-19,2,1420.68,False
e7a59dda-8b4b-4b6c-b9f3-4ac4d7aafdd2,Eduardo Ramirez,IKL,2022-07-22 08:46:27,3,single,0,2022-08-18,2022-08-29,3,2222.96,False
2e809bcb-d8fa-46aa-a89b-e43f69a8be69,Daniel Daniels,ECJ,2022-06-30 12:37:04,1,suite,1,2022-09-02,2022-09-14,6,4767.75,False
62a3bde9-3a94-483b-98a7-1ba76e2faf18,Daniel Griffin,GGE,2022-03-27 12:45:41,1,double,1,2022-04-13,2022-04-18,1,580.16,False
066953e1-8204-4abd-a788-e94812407b58,Joseph Haney,NAD,2022-06-10 13:34:11,1,double,0,2022-06-15,2022-06-21,1,697.38,False
b14a3430-f2f0-481b-acb6-e105025aaac4,Kenneth Flores,VPH,2022-01-19 00:41:17,2,suite,0,2022-01-31,2022-02-11,8,9218.88,False
ee1bb7e3-a84d-447b-a8ac-eed95dfa5060,Katie Lang,CJY,2022-08-21 01:39:52,1,triple,3,2022-08-23,2022-08-31,2,1350.1,True
ae36ab4c-1f42-4464-b737-e46bd5dde88d,Douglas Phillips,HHO,2022-07-29 07:45:13,2,double,0,2022-09-17,2022-09-29,4,3263.16,False
8d08297c-c728-43ed-89a6-b154da4f930b,Jennifer Glenn,GGE,2022-10-15 17:05:29,1,double,0,2022-12-20,2022-12-21,1,111.66,True
2facfe6f-b609-4e60-aa35-85de163a1e6b,Jonathan Gonzalez,IKL,2022-12-22 10:13:07,2,single,3,2023-01-25,2023-02-06,2,1975.2,False
0ec7cfc7-6c52-4acd-86ff-9f48432b1bb6,Heidi Anderson,IKL,2022-06-17 06:23:37,1,double,0,2022-07-04,2022-07-12,2,877.7,True
5f668bf3-5f46-4d60-9971-b94e26959664,Douglas Martin,CJY,2022-11-28 08:30:06,2,double,3,2022-12-28,2023-01-05,2,1832.83,False
1a707acc-86d1-4356-b42e-b4ab644afc52,Aaron Moon,GGE,2022-09-26 06:04:50,4,single,1,2022-12-02,2022-12-14,4,3343.8,True
1a056edf-9cee-4436-8366-ff9602008641,Marcia Salazar,HHO,2022-05-23 06:21:42,1,single,0,2022-07-12,2022-07-17,1,315.4,True
006a1a7c-65e5-4120-95de-8108a774e6c7,Jill Burns DVM,QLN,2022-03-22 22:24:20,2,single,0,2022-06-06,2022-06-18,2,1995.2,False
cad2128d-422b-40f5-8ab8-92b4972a4096,Michael Ramos,TXL,2022-12-17 13:51:24,4,triple,0,2023-03-09,2023-03-12,4,1880.65,True
5ce15e88-66e9-4920-b7a3-7f64e32015c1,Casey Flowers,BXO,2022-04-19 20:11:31,1,double,3,2022-06-09,2022-06-10,1,114.33,True
55a3840a-8f19-4645-b16d-6a1c21eef8ea,Adam Smith,GGE,2022-06-29 19:50:41,1,luxury,0,2022-09-05,2022-09-14,4,2376.65,False
7aa306ba-c386-4d7d-9728-bf691e0a8497,Joshua Reed,HTW,2022-07-14 09:04:44,2,double,1,2022-08-08,2022-08-15,4,1548.08,False
e8d83a88-c1ba-4ac3-bd1a-9d348afe397f,Lauren Nunez,NAD,2022-02-15 14:32:06,1,double,3,2022-03-22,2022-04-04,2,1776.6,False
11eac784-d908-489c-ac1f-e2cc79dd675c,Peter Rose,ZDC,2022-11-09 04:25:47,1,triple,2,2022-12-07,2022-12-13,1,1026.54,True
10aacac9-51c7-45b2-8bc5-c39b23a0b51b,Morgan Smith,SQC,2022-09-23 07:39:44,1,single,1,2022-09-27,2022-10-02,1,277.72,False
25e880a1-2756-4e34-8f9e-a1ffe2b75761,Michael Mcfarland,HHO,2022-10-04 19:16:37,1,single,1,2022-11-09,2022-11-19,1,872.31,False
22c38b5d-f64e-4c0d-8b7a-c7f25d6f6eb0,Jennifer Glenn,ZDC,2022-10-23 08:22:10,2,double,1,2022-12-16,2022-12-26,2,2364.43,True
16c454db-9714-419f-9b4e-fe8533f76301,Adam Hardin,EUZ,2022-03-14 07:21:39,1,triple,3,2022-05-13,2022-05-20,3,1112.9,False
1c9227e5-b9e0-4a40-997e-8b8b36a8a248,Jacqueline Wilson,LMB,2022-02-27 19:59:53,2,double,1,2022-04-29,2022-05-08,2,2083.3,False
7b9ab82d-85fe-4890-b9b9-150d507b0aaa,Diana Ross,GZD,2022-08-28 18:09:05,2,double,0,2022-10-19,2022-10-21,2,461.08,False
8983e7f7-c866-434b-8c77-1a450d38bdf4,Jasmine Gomez,VPH,2022-02-14 18:44:18,4,triple,0,2022-03-18,2022-03-27,12,6766.37,True
e7b35662-cc83-4277-9fdb-91ced7c62248,Jessica Collins,ZDC,2022-12-03 02:42:12,4,double,0,2022-12-18,2022-12-26,4,3596.93,False
2534a770-8d88-4dee-aecc-57d5676d3e56,Stephanie Spencer,QPT,2022-07-26 05:42:03,2,luxury,2,2022-07-31,2022-08-09,8,4675.43,False
94fe870a-ed6b-43d7-b401-4b243396d6bc,Kathy Martin,ZDC,2022-10-19 14:49:00,1,double,1,2022-12-08,2022-12-10,1,225.22,False
c7968d14-6a07-4ca4-a590-e4d304b2a3f7,Joshua Mathews,PEV,2022-04-25 16:16:21,2,single,0,2022-05-15,2022-05-24,2,1109.86,False
e2e44555-54b2-41f7-a571-82ef4695c50a,Chase Robles,CSM,2022-03-17 16:30:10,2,double,2,2022-04-29,2022-05-12,4,3192.15,False
17f10eb7-b7d3-47a6-ad23-36292d08002e,Cindy Brady,REL,2022-09-09 22:26:07,2,triple,2,2022-09-15,2022-09-24,4,3115.38,False
d94e0b1e-9252-48e3-927f-f449d1d2005d,Alexandra Martinez,LMB,2022-06-21 21:58:24,1,double,0,2022-08-07,2022-08-10,2,329.85,False
c9070fe0-6821-4915-ba3c-27c4df22528a,John Rios,PLP,2022-02-18 06:10:15,2,double,1,2022-04-05,2022-04-11,4,1336.85,False
8b7d4e84-b06c-4ad4-96fc-234c401e6366,Felicia Hudson,PLP,2022-06-15 19:56:57,2,triple,1,2022-07-08,2022-07-09,2,333.94,False
a9059ff7-258d-44f5-a2f9-5848c89bedbb,Claire Miller,HHO,2022-08-05 17:29:11,1,double,1,2022-08-18,2022-08-28,2,1243.13,False
3e0b0a03-40f1-4440-8d8f-f1518d9a6628,Tiffany Spencer,GZD,2022-11-28 23:53:16,3,luxury,0,2023-02-13,2023-02-27,9,11778.94,True
861a498c-e3dc-49b8-9849-7b22d7dbb903,Rebekah Pena,PEV,2022-08-23 13:47:55,1,triple,2,2022-09-24,2022-09-26,1,326.8,True
66cef896-7b0c-46c6-a892-5be8c13c27e5,Dawn Sampson,PLP,2022-03-07 11:12:40,1,luxury,1,2022-03-28,2022-04-08,3,2898.02,False
ea8a06bb-2183-4a3b-9dde-3da9e678762f,Stephanie Flores,IKL,2022-05-06 13:50:36,1,single,1,2022-05-25,2022-06-08,1,785.02,False
21fef4a4-5535-44f9-a2a4-0a7005bc3c3f,Melissa Costa,ECJ,2022-01-28 14:04:27,2,single,0,2022-03-18,2022-03-26,2,861.57,False
3a18d2e3-f7f6-42d2-bf51-db5be9b58002,Richard Joseph,GGE,2022-07-21 12:57:31,1,suite,0,2022-08-23,2022-08-28,4,2091.37,True
ad36b037-3899-433a-9c34-d6cf221f2119,Nicholas Brooks,JHR,2022-08-27 06:35:13,2,double,0,2022-09-07,2022-09-20,2,2997.12,False
da087bad-8aa7-49f6-a320-aaf8d4910b76,Kaitlyn Richards,CJY,2022-05-12 18:10:44,2,triple,0,2022-07-08,2022-07-09,6,319.67,True
eda3de1f-c140-486d-89ab-8432fead4b63,Stacy Simmons,JHR,2022-04-03 07:36:16,1,suite,0,2022-04-13,2022-04-24,5,4373.72,False
97cedff6-16f0-4088-b3e3-085f45dd6379,Mr. James Nicholson,YWO,2022-11-07 04:49:18,1,double,0,2022-11-20,2022-11-26,2,642.25,False
a5214c02-2b46-4000-8a0f-92863e367958,Sean Holmes,HTW,2022-02-28 19:23:47,3,single,0,2022-03-14,2022-03-25,3,2154.8,False
f0f247e3-32e8-46fa-9536-b2af612ee912,Carlos Campbell,IKL,2022-03-25 13:06:09,2,single,2,2022-05-10,2022-05-22,2,1625.86,False
cf98d660-e7ed-4a5d-815a-be2a864237a9,Anna Murray,YWO,2022-06-17 22:48:21,1,suite,0,2022-08-24,2022-09-01,3,3240.35,False
0ffcac8d-85ee-4145-a3b1-c20ac6f4122e,Larry Terry,JHR,2022-11-08 04:11:40,1,double,0,2023-01-25,2023-02-02,2,1007.18,False
09f4cda3-30d2-43e6-a162-59eb1a8a055c,Andrew Raymond,HTW,2022-04-22 15:03:31,1,double,1,2022-05-26,2022-06-08,2,1746.76,True
39cb256f-6617-4587-aaef-da7f33c736f3,Mary Riddle,NAD,2022-10-09 21:20:54,4,double,0,2022-11-04,2022-11-10,8,2813.8,True
0685e557-bf32-4b7e-9ce1-3b7a33670d67,Brian Thomas,NAD,2022-08-10 12:31:14,3,double,3,2022-10-08,2022-10-21,3,4607.18,True
21d90668-b529-4f1d-a8b9-c798dfe4bbd1,Angela Young,TJR,2022-11-16 18:57:23,1,triple,1,2023-01-27,2023-02-02,2,1088.41,False
011caea7-4400-4740-8591-80c6bbdd0c51,Angie Taylor,ECJ,2022-06-13 09:18:14,1,double,0,2022-08-19,2022-08-29,2,1139.55,True
e0c7c3ff-6730-48ba-937d-f9b44c9c1b4f,Angela Maxwell,HHO,2022-06-17 06:11:54,1,triple,1,2022-09-08,2022-09-11,1,566.79,True
c13823b6-f257-4e30-98a1-dd3fddb8460c,Matthew Lane,GNT,2022-10-11 06:33:58,1,double,1,2022-11-04,2022-11-07,2,337.16,False
4d7c056d-ac1a-4174-8051-7aa036285199,Sarah Stafford,IKL,2022-06-19 11:35:21,2,double,0,2022-07-17,2022-07-18,2,215.39,True
56709ac6-5420-4a75-8512-3c65cb0e0582,Steven Cervantes,VPH,2022-01-27 22:50:32,1,suite,1,2022-03-12,2022-03-26,2,5823.57,True
d3ab2e80-7ce7-4698-83b7-cb0b038707cf,Roy Thomas,RCE,2022-02-20 18:51:37,2,triple,3,2022-03-04,2022-03-18,2,5227.52,False
cda11ef7-ccbe-4df6-814d-45f2df13eb65,Debra Anderson,LMB,2022-06-24 01:17:09,2,double,1,2022-08-31,2022-09-06,2,1303.85,False
0cb3b29b-7d8e-437d-9506-8bfbca5160ab,Latasha Tucker,GGE,2022-07-31 20:41:59,4,double,3,2022-10-20,2022-11-02,4,5835.58,False
f0f9119e-e57d-44df-bc61-4221c1c903ee,Jacob Walker,VPH,2022-09-23 14:03:12,2,double,0,2022-10-07,2022-10-20,2,3204.44,False
32471095-7abc-47dc-8dca-df7d9cd2124b,Colleen Gonzales,SQC,2022-12-12 18:37:30,3,single,0,2023-01-10,2023-01-18,3,1303.56,False
3806d577-f5e2-4d87-aa4c-56fe3dd9d24b,Christy Rodriguez,PQL,2022-01-15 02:44:15,2,double,2,2022-02-20,2022-02-24,2,1006.58,False
3e2e4fcf-9558-4bae-818d-247753b1c78c,Jennifer Frank,SQC,2022-09-17 01:18:06,3,single,0,2022-10-20,2022-10-30,3,1881.61,False
16f0b8ed-7ff6-49ae-bc5b-aa109b8f2f8d,Samantha Deleon,EUZ,2022-05-20 11:33:49,1,luxury,0,2022-07-04,2022-07-14,4,2665.0,False
fe18d4bd-ea4c-4692-acad-dafa74ec044f,Richard Ramos Jr.,REL,2022-06-21 14:56:48,2,double,1,2022-06-29,2022-07-10,4,2617.81,True
67bbc895-d1b0-4e2b-bb1a-deb8be8dde9d,Mr. Joseph Hill,PLP,2022-01-20 01:29:40,1,single,0,2022-03-24,2022-03-31,1,394.98,False
7811de21-97e4-49ed-a58a-252b73456821,William Bender,GZD,2022-10-07 12:12:01,2,double,0,2022-12-18,2022-12-27,4,2253.32,False
d0bb522b-89af-4c01-95a8-a5c44b8bee3a,Randy Walker,REL,2022-07-23 02:55:00,4,luxury,1,2022-07-26,2022-08-08,4,13741.23,False
23aa44b5-b479-4451-9e7e-87beb38c0e67,Michael Mcfarland,YWO,2022-06-23 18:38:28,2,triple,0,2022-09-17,2022-09-24,6,2341.71,False
1bfb74ca-3f5f-4387-a432-d9c8b9badaf6,Thomas Adkins,PQL,2022-12-24 14:14:27,2,double,0,2023-03-06,2023-03-18,4,2843.76,False
5e6399b9-8b05-4654-ac01-28ec26685cca,Alexander Knight,UIO,2022-01-14 19:12:19,1,double,3,2022-02-20,2022-02-28,2,968.68,False
3fa4c6ee-89fe-4171-8ddc-ae65dfc31287,Catherine Butler,NAD,2022-06-04 19:59:22,1,suite,0,2022-08-01,2022-08-14,3,5552.6,False
fe0af91d-9a66-498e-a084-91a88af3495d,John Wells,HTW,2022-01-22 19:42:24,4,double,0,2022-02-09,2022-02-17,4,3778.08,False
d2ffc877-e4ac-4d6d-8b46-2cc1aa94ed89,Cassandra Perez DDS,CSM,2022-07-30 18:08:12,4,triple,0,2022-09-17,2022-10-01,4,9231.43,True
b1304f97-fa04-4225-b14b-eb8fba23922f,Kenneth Mcdonald,QPT,2022-06-05 07:48:03,1,double,1,2022-07-08,2022-07-22,1,1549.54,False
7fed6575-9e82-41ba-abc0-fa67bd3ea62d,Heather Patel,RCE,2022-01-06 23:21:10,3,single,0,2022-02-05,2022-02-14,3,1990.94,False
04a1d27a-b9a5-42df-97ea-9ac034212d27,Bethany Henson,TXL,2022-11-24 04:27:49,1,suite,0,2023-02-02,2023-02-14,1,4857.26,False
be09b3b6-8dc1-447a-bf29-4ded8c16b58f,Mary Moon,GGE,2022-05-12 15:37:15,1,suite,0,2022-05-16,2022-05-26,5,4208.18,False
d3563b07-5328-4687-8940-ddd4f4cc2d2c,Wendy Wallace,SQC,2022-11-02 23:49:49,2,single,0,2022-11-16,2022-11-19,2,430.02,True
155e3a44-0716-4fca-bc7c-45e0f42899b4,Tracey Rivera,TJR,2022-03-01 11:50:26,3,double,0,2022-04-29,2022-05-10,3,4525.14,True
b179cef2-15d4-40e7-a183-05e46fb81628,Michael Rios,QLN,2022-12-18 06:49:17,4,double,0,2023-01-31,2023-02-09,4,4641.97,False
e8953345-d9f4-41b4-9490-85d98b2fb6a6,Alexis Duran,LMB,2022-02-12 02:22:44,4,suite,0,2022-02-25,2022-03-06,20,14456.46,False
ca267c60-5baa-4802-801c-c8a6329d4f13,John Spencer,QPT,2022-09-30 04:00:20,1,triple,0,2022-10-26,2022-11-09,2,2307.96,False
b3b4395e-ee75-460a-ae95-197658cb8b4d,Ms. Anna Johnson MD,EUZ,2022-05-11 04:56:18,1,triple,0,2022-06-02,2022-06-13,3,1759.89,False
7975ad68-9370-4793-8aad-6e242dfba0a8,Robert Anderson,PQL,2022-01-12 01:12:24,1,triple,1,2022-04-11,2022-04-18,2,1240.21,True
97a8f141-2488-4966-b978-b1a6e9915372,Michael Arnold,ECJ,2022-04-04 11:09:06,1,double,2,2022-06-28,2022-07-02,1,409.08,False
f3b2f230-b179-4ea2-9927-2c872cff8373,Bailey Wright,HHO,2022-03-19 18:46:41,1,suite,0,2022-06-08,2022-06-19,3,4667.82,True
b087f04a-040e-4eb2-913f-8653377cb7e3,Benjamin Wright,PLP,2022-10-12 19:01:04,1,triple,1,2022-11-19,2022-12-01,2,1892.79,False
df739e62-4e6b-4d72-847b-a90af5dfc7f2,Amanda Palmer,GZD,2022-03-11 17:05:23,2,luxury,0,2022-05-01,2022-05-03,2,1085.45,False
1d2116cb-19a7-4e04-8aed-1bfbed0d1ac9,Levi Cochran,QPT,2022-01-05 22:28:54,2,double,1,2022-02-04,2022-02-16,4,2927.98,False
0c047d69-4061-46b5-a245-ff720dafcbb4,Mr. Kevin Mitchell DDS,PEV,2022-11-18 12:15:03,2,triple,1,2023-01-09,2023-01-20,2,3650.0,False
4d5e3eca-b143-4a64-8544-26c91a407b7b,Leslie Hughes,HHO,2022-10-06 05:29:00,2,triple,0,2022-11-10,2022-11-17,2,2519.95,True
6b0951d6-66bf-4ee5-b897-c915f63806f2,Anna Gordon,BXO,2022-12-11 14:38:15,2,double,1,2023-02-18,2023-02-24,2,1478.05,False
64d1f6a4-3b31-4f8f-9d93-820aa7716ab1,Jennifer Frank,VPH,2022-09-25 02:09:57,1,double,0,2022-12-11,2022-12-25,2,1577.8,False
b051505b-6f2a-4151-810e-467a2d4de8c3,Jeff Hughes,UIO,2022-12-24 18:27:05,1,single,0,2023-01-14,2023-01-24,1,728.1,False
0afe44a9-e465-44c4-8318-6c9c2162f8bc,Danielle Ward,JHR,2022-08-06 09:23:42,2,single,1,2022-09-19,2022-09-26,2,978.26,False
f498daed-08c8-4131-9323-73bb90ca9f98,Sharon Jones,ZDC,2022-12-26 17:48:04,1,triple,1,2023-03-14,2023-03-24,3,1615.91,False
88876ea7-20e9-445e-8707-bb5803ace309,Joshua Kane,QPT,2022-10-05 04:38:39,1,double,0,2022-11-27,2022-11-28,1,126.38,True
00f78a2a-1ab0-4c8c-9e66-93b1128e0def,William Lewis,GPP,2022-04-11 05:45:12,1,triple,0,2022-05-26,2022-06-09,2,2647.18,False
25ca1c89-46d3-47a1-9dac-ebce6c666acd,Brandon Mcdonald,YWO,2022-08-28 00:04:22,2,double,1,2022-11-09,2022-11-21,2,2804.79,False
84aaea1a-0117-4c5c-9013-28d4158c7ee8,Elizabeth Rodriguez,GNT,2022-03-06 02:59:42,2,triple,1,2022-05-03,2022-05-04,4,336.79,False
ba726fd5-b944-494d-97ad-122a29bd4e41,Brian Jenkins,GNT,2022-06-04 09:37:19,1,double,0,2022-07-07,2022-07-21,1,1686.26,False
b82ca967-05c8-47f8-aaea-27efb3990a02,Joshua Park,CSM,2022-08-29 00:04:54,1,double,0,2022-11-09,2022-11-11,1,235.35,False
92b322fa-a010-451e-96ff-405ede23b58b,Anthony Garcia,TXL,2022-07-08 11:23:47,1,suite,3,2022-08-05,2022-08-06,1,402.02,False
1ca7c30e-1376-496a-a8b2-c7a28e38bfd0,Debra Anderson,NAD,2022-10-11 18:28:58,2,single,0,2022-10-15,2022-10-29,2,1519.54,False
1787f6ce-8c6b-4020-804f-e02d2f7cfb9a,Brad Blake,QLN,2022-07-31 02:28:12,2,double,0,2022-10-04,2022-10-06,4,527.41,False
66805fa9-4bd1-4cdb-9adb-70586d89dcad,Laura Reeves,IKL,2022-03-18 14:07:23,3,triple,2,2022-04-06,2022-04-11,3,2566.64,True
3b8350a2-7c5c-44f7-8605-8c94ae643365,Taylor Peterson,YWO,2022-05-12 20:25:51,1,luxury,1,2022-07-20,2022-08-02,2,3398.24,False
e5b84e7c-512a-4e64-9c22-03992c82888e,Alexis Sellers,GGE,2022-04-08 21:30:23,1,luxury,0,2022-06-14,2022-06-21,3,1994.64,False
efa98ed2-c6d6-4d55-bb60-74c1c4d2e214,Melanie Stewart,HTW,2022-04-11 11:05:46,2,suite,0,2022-05-12,2022-05-22,2,8013.58,False
a9bdf6cd-ddfe-47ea-a7c1-6a629e166c7c,Adam Marquez,PLP,2022-02-12 02:38:35,3,luxury,1,2022-05-12,2022-05-19,12,5609.5,True
579302a6-5c57-4b03-ad8f-bfdb56b4ecb2,Amanda Martinez,PQL,2022-11-27 15:59:29,1,single,1,2022-12-14,2022-12-20,1,346.66,False
eea16b23-e106-4b58-8ae6-567d92f1603e,Todd Johnson,YWO,2022-12-09 02:41:19,1,double,0,2022-12-10,2022-12-16,2,675.83,True
21fe16d4-f049-48e9-8f27-0b6371de26e0,Jon Lee,REL,2022-12-06 23:26:11,2,suite,0,2022-12-11,2022-12-20,8,7194.86,False
88e7b09c-1816-4899-8e06-026c6ef0f12a,Ann Hunter,SQC,2022-10-26 02:00:01,2,luxury,0,2023-01-20,2023-01-26,2,3111.54,False
289b5003-22ed-41cf-ab2a-ac65509cdb10,Marie Robbins,QLN,2022-07-21 06:03:52,1,single,0,2022-09-24,2022-09-26,1,153.1,True
140d0a15-1b69-4cfa-9634-3fc6b5b26e9e,Courtney Brown,RCE,2022-12-15 01:24:57,1,double,0,2022-12-24,2022-12-29,1,606.34,False
